file,thread,status,bytes,producer,creator,creation_date,n_printed_dates,min_gap_days,cues_hit,institutional,desktop,unsigned,sig_A,sig_B,sig_C,score
202149.pdf,202,ok,362085,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1c15  Aug 31 2005,2007-10-26,16,1,,False,True,True,0,0,0,0
202155.pdf,202,ok,59385,Acrobat PDFWriter 4.05 for Windows NT,75737150.doc - Microsoft Word,2003-01-02,18,17,,False,True,True,0,0,0,0
202159.pdf,202,ok,1981945,AFPL Ghostscript 8.50,PScript5.dll Version 5.2.2,2007-07-07,0,,,False,False,True,0,0,0,0
202164.pdf,202,ok,55024,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2003-10-01,2,1,,False,True,True,0,0,0,0
202171.pdf,202,ok,1337591,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2.2,2007-11-30,2,37,,False,True,True,0,0,0,0
202182.pdf,202,ok,88964,FDFMerge Lite 5.0.4 Windows SPDF_1096+ May  3 2004,,2003-04-18,14,2696,,False,False,True,0,2,0,2
202183.pdf,202,ok,3366537,,,2006-03-17,5,562,,False,False,True,0,2,0,2
202184.pdf,202,ok,241597,FDFMerge Lite 5.0.4 Windows SPDF_1096+ May  3 2004,Accident Data Management System,2003-12-11,4,309,,False,False,True,0,2,0,2
202186.pdf,202,ok,974767,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2,2008-10-20,0,,,False,True,True,0,0,0,0
202187.pdf,202,ok,699435,Adobe Acrobat 8.0 Paper Capture Plug-in,HP PDF Formatter version 1.0.0.489,2007-10-16,0,,,False,True,True,0,0,0,0
202188.pdf,202,ok,51000,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2,2008-03-14,9,1,,False,True,True,0,0,0,0
202190.pdf,202,ok,125399,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2003-04-15,7,16,,False,True,True,0,0,0,0
202213.pdf,202,ok,64000,Corel PDF Engine Version 11.4.0.100,PrintServer130,2008-03-27,2,1,,False,False,True,0,0,0,0
202214.pdf,202,ok,88172,Corel PDF Engine Version 11.2.0.239,Print Server 120,2005-02-28,10,994,,False,False,True,0,2,0,2
202215.pdf,202,ok,63038,ECMP5,VERSACOMP R05.2,,8,,,False,False,True,0,0,0,0
202216.pdf,202,ok,41167,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2006-01-05,0,,,False,True,True,0,0,0,0
202217.pdf,202,ok,56309,Corel PDF Engine Version 11.321,Print Server 110,2007-09-26,9,238,,False,False,True,0,2,0,2
202218.pdf,202,ok,594348,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2008-05-06,0,,,False,True,True,0,0,0,0
202219.pdf,202,ok,50815,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2.2,2006-10-18,2,1206,,False,True,True,0,2,0,2
202220.pdf,202,ok,222027,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 for Word,2003-01-16,1,134,,False,True,True,0,2,0,2
202221.pdf,202,ok,24626,Data Dynamics ActiveReports (tm) for .NET,Data Dynamics ActiveReports (tm) for .NET,2008-03-28,2,332,,False,False,True,0,2,0,2
202224.pdf,202,ok,4454982,Acrobat Distiller 5.0 (Windows),ACOMP.exe V010   11-MAY-2000,2002-11-22,4,389,,False,True,True,0,2,0,2
202225.pdf,202,ok,550468,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2006-09-18,1,176,,False,True,True,0,2,0,2
202232.pdf,202,ok,61946,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2006-03-11,1,115,,False,True,True,0,2,0,2
202235.pdf,202,ok,187483,Mac OS X 10.4.9 Quartz PDFContext,Safari,2007-05-10,3,1,,False,False,True,0,0,0,0
202264.pdf,202,ok,126278,Acrobat Distiller 5.0.5 (Windows),ADOBEPS4.DRV Version 4.50,2002-12-04,5,16,,False,True,True,0,0,0,0
202269.pdf,202,ok,3219862,Adobe PDF Library 7.0,Adobe InDesign CS2 (4.0.5),2007-09-04,5,2,,False,False,True,0,0,0,0
202287.pdf,202,ok,467576,Acrobat Distiller 2.1 for Windows,,1997-11-04,2,1132,,False,True,True,0,2,0,2
202290.pdf,202,ok,200823,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2003-11-18,0,,,False,True,True,0,0,0,0
202306.pdf,202,ok,358639,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-04-24,0,,,False,True,True,0,0,0,0
202335.pdf,202,ok,3206718,Adobe PDF Library 4.0,Acrobat Capture 3.0,2006-10-14,0,,,False,True,True,0,0,0,0
202364.pdf,202,ok,47765,Acrobat Distiller 4.0 for Windows,,2003-03-26,1,316,,False,True,True,0,2,0,2
202386.pdf,202,ok,109015,Acrobat PDFWriter 4.05 for Windows NT,Food Processing Sector 2005 .doc - Microsoft Word,2005-05-19,1,3,,False,True,True,0,0,0,0
202387.pdf,202,ok,312194,Acrobat Distiller 5.0.5 for Macintosh,Adobe PageMaker 7.0,2002-12-03,5,1,,False,True,True,0,0,0,0
202388.pdf,202,ok,194833,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2006-01-20,0,,,False,True,True,0,0,0,0
202389.pdf,202,ok,490434,Acrobat PDFWriter 4.05 for Windows NT,AS7067.doc - Microsoft Word,2007-11-08,2,1,,False,True,True,0,0,0,0
202390.pdf,202,ok,68420,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2007-07-31,11,44,,False,True,True,0,0,0,0
202391.pdf,202,ok,59262,Acrobat Distiller Command 3.02b for Solaris 2.3 and later (SPARC),OneVision Asura Version 3.4   (Windows Build 04.851),2003-04-25,0,,,False,True,True,0,0,0,0
202392.pdf,202,ok,767290,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for Word,2008-06-04,1,29,,False,True,True,0,0,0,0
202394.pdf,202,ok,616230,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2005-09-16,0,,,False,True,True,0,0,0,0
202396.pdf,202,ok,1682371,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 for Word,2003-10-17,0,,,False,True,True,0,0,0,0
202397.pdf,202,ok,65460,Acrobat PDFWriter 3.02 for Windows NT,Microsoft Word,1999-03-16,11,19,,False,True,True,0,0,0,0
202435.pdf,202,ok,45578,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2005-12-06,12,1,,False,True,True,0,0,0,0
202449.pdf,202,ok,52170,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1c15  Aug 31 2005,2008-05-08,20,1,,False,True,True,0,0,0,0
202454.pdf,202,ok,25133,Acrobat Net Distiller 1.0 for Windows,,1998-07-31,10,5,,False,True,True,0,0,0,0
202456.pdf,202,ok,29655,Acrobat Distiller 5.0.5 (Windows),ACOMP.exe   WinVer 1c4  May 21 2004,2004-09-27,8,61,,False,True,True,0,2,0,2
202462.pdf,202,ok,27137,Acrobat Net Distiller 1.0 for Windows,,,5,,,False,True,True,0,0,0,0
202463.pdf,202,ok,28824,Acrobat PDFWriter 4.05 for Windows NT,rh5005.doc - Microsoft Word,2005-06-02,4,2,,False,True,True,0,0,0,0
202467.pdf,202,ok,33325,Acrobat PDFWriter 4.05 for Windows NT,CTN2004.doc.dot - Microsoft Word,2004-05-17,2,6,,False,True,True,0,0,0,0
202476.pdf,202,ok,938950,OpenOffice.org 1.1.3,Impress,2005-04-25,2,1,,False,True,True,0,0,0,0
202479.pdf,202,ok,38979,,,,0,,,False,False,True,0,0,0,0
202487.pdf,202,ok,1214630,Acrobat Net Distiller 1.0 for Windows,,,15,,,False,True,True,0,0,0,0
202365.pdf,202,ok,17913,Acrobat Distiller 8.0.0 (Windows),Acrobat PDFMaker 8.0 for Word,2007-07-12,0,,,False,True,True,0,0,0,0
202366.pdf,202,ok,26710,Acrobat PDFWriter 4.05 for Windows NT,RS6047 Trichinellosis 2005 report.doc - Microsoft Word,2006-08-29,3,1,,False,True,True,0,0,0,0
202367.pdf,202,ok,218183,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2.2,2006-07-26,0,,,False,True,True,0,0,0,0
202368.pdf,202,ok,1452453,Corel PDF Engine Version 9.654,POP90,2002-07-31,0,,,False,False,True,0,0,0,0
202369.pdf,202,ok,1395717,Acrobat Distiller 5.0.5 for Macintosh,QuarkXPressª 4.11: LaserWriter 8 8.7.1,2006-10-10,1,7,,False,True,True,0,0,0,0
202370.pdf,202,ok,581092,Acrobat Distiller 4.05 for Windows,,2002-11-30,7,0,,False,True,True,0,0,0,0
202372.pdf,202,ok,156392,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2003-05-30,1,33,,False,True,True,0,0,0,0
202373.pdf,202,ok,51933,Acrobat Distiller 4.0 for Windows,,2003-03-26,4,316,,False,True,True,0,2,0,2
202374.pdf,202,ok,179664,Acrobat Distiller 3.0 for Power Macintosh,QuarkXPress(R) 3.32,1997-06-06,0,,,False,True,True,0,0,0,0
202375.pdf,202,ok,981591,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2005-03-16,0,,,False,True,True,0,0,0,0
202376.pdf,202,ok,569797,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2007-05-14,2,0,,False,True,True,0,0,0,0
202377.pdf,202,ok,1749195,Acrobat Distiller 4.05 for Windows,Mecca III(TM) 9.0,2001-07-16,0,,,False,True,True,0,0,0,0
202378.pdf,202,ok,78446,Acrobat Distiller 7.0.5 (Windows),FrameMaker 7.1,1999-03-19,0,,,False,True,True,0,0,0,0
202379.pdf,202,ok,15926,Acrobat Distiller 3.01 for Windows,Windows NT 4.0,1999-07-28,9,185,,False,True,True,0,2,0,2
202380.pdf,202,ok,119910,Acrobat Distiller 3.0 for Windows,Mecca III(TM) 9.0,1997-04-01,0,,,False,True,True,0,0,0,0
202381.pdf,202,ok,1292813,Acrobat Distiller 6.0.1 (Windows),,2005-08-01,0,,,False,True,True,0,0,0,0
202382.pdf,202,ok,2451199,itext-paulo-138 (itextpdf.sf.net-lowagie.com),,2005-09-03,0,,,False,False,True,0,0,0,0
202383.pdf,202,ok,50135,Acrobat Distiller 4.05 for Windows,,2000-06-28,4,1444,,False,True,True,0,2,0,2
202384.pdf,202,ok,214062,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2002-11-27,0,,,False,True,True,0,0,0,0
202385.pdf,202,ok,114578,Corel PDF Engine Version 11.245,Print Server 110,2006-09-25,4,1,,False,False,True,0,0,0,0
184951.pdf,184,ok,59365,Acrobat Distiller 5.0.2 for Macintosh,PageMaker 7.0,2003-01-23,0,,,False,True,True,0,0,0,0
184953.pdf,184,ok,93604,Acrobat Distiller 5.0.5 for Macintosh,,2006-03-16,0,,,False,True,True,0,0,0,0
184955.pdf,184,ok,31519,Acrobat PDFWriter 3.02 for Windows,Microsoft Word ,,0,,,False,True,True,0,0,0,0
184957.pdf,184,ok,167467,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2004-02-25,5,47,,False,True,True,0,2,0,2
184958.pdf,184,ok,103004,Acrobat Distiller Command 3.01 for Solaris 2.3 and later (SPARC),Parlance Publisher 5.0/(Xyvision Postscript Formatter) 3.0 3,1998-07-13,0,,,False,True,True,0,0,0,0
184959.pdf,184,ok,142376,Adobe PDF Library 4.0,Acrobat Capture 3.0,2006-01-26,0,,,False,True,True,0,0,0,0
184960.pdf,184,ok,121777,Adobe PDF Library 4.0,Acrobat Capture 3.0,2006-01-27,0,,,False,True,True,0,0,0,0
184961.pdf,184,ok,4512167,Acrobat Distiller 5.0 (Windows),,2003-03-28,0,,,False,True,True,0,0,0,0
184962.pdf,184,ok,119300,Acrobat PDFWriter 3.02 for Windows NT,,2001-01-24,4,26,,False,True,True,0,0,0,0
184963.pdf,184,ok,146423,http://www.freepdfconvert.com,Neevia Document Converter 5.0.0,2007-04-03,0,,,False,False,True,0,0,0,0
184964.pdf,184,ok,5743,Acrobat PDFWriter 4.05 for Windows NT,DikaS03AB - Microsoft Word,2002-03-08,0,,,False,True,True,0,0,0,0
184965.pdf,184,ok,84235,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2003-01-16,0,,,False,True,True,0,0,0,0
184966.pdf,184,ok,49067,Acrobat Distiller 4.0 for Macintosh,,2001-05-19,5,123,,False,True,True,0,2,0,2
184967.pdf,184,ok,112114,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2004-06-30,0,,,False,True,True,0,0,0,0
184969.pdf,184,ok,827416,Acrobat PDFWriter 4.05 for Windows NT,EMSP73914_AnnualReport_2004 - Microsoft Word,2004-07-09,3,2,,False,True,True,0,0,0,0
184970.pdf,184,ok,808211,Adobe PDF Library 4.0,Acrobat Capture 3.0,2007-06-14,0,,,False,True,True,0,0,0,0
184971.pdf,184,ok,608204,Acrobat PDFWriter 3.0 for Power Macintosh,Microsoft Word,1997-09-02,0,,,False,True,True,0,0,0,0
184972.pdf,184,ok,3702187,捁潲慢⁴⸴㔰䤠灭牯⁴汐杵椭潦楗摮睯s,Acrobat 4.05 Capture Plug-in for Windows,2000-06-29,1,1892,,False,True,True,0,2,0,2
184973.pdf,184,ok,93060,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for PowerPoint,2007-08-07,0,,,False,True,True,0,0,0,0
184974.pdf,184,ok,1113934,Acrobat Distiller 3.01 for Power Macintosh,QuarkXPressª 4.04: LaserWriter 8 8.6,1999-08-18,0,,,False,True,True,0,0,0,0
202539.pdf,202,ok,105733,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2007-08-14,5,30,,False,True,True,0,0,0,0
202540.pdf,202,ok,2058683,Mac OS X 10.4.11 Quartz PDFContext,Adobe InDesign CS3 (5.0.3),2008-10-22,1,22,,False,False,True,0,0,0,0
202541.pdf,202,ok,84142,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2002-05-30,1,1,,False,True,True,0,0,0,0
202542.pdf,202,ok,122471,Acrobat Distiller 5.0.5 for Macintosh,Textures.: LaserWriter 8 8.6.5,2005-02-17,2,795,,False,True,True,0,2,0,2
202543.pdf,202,ok,119859,dvips + ESP Ghostscript 815.02,LaTeX with beamer class version 3.06,2007-06-10,6,0,,False,False,True,0,0,0,0
202544.pdf,202,ok,375923,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2007-08-10,5,127,,False,True,True,0,2,0,2
202545.pdf,202,ok,74852,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2003-08-07,0,,,False,True,True,0,0,0,0
202546.pdf,202,ok,135901,JAWS PDFLib,activePDF Server,2006-02-21,11,5,,False,False,True,0,0,0,0
202547.pdf,202,ok,4726309,Adobe PDF Library 5.0,Adobe InDesign 2.0.2,2004-03-30,0,,,False,False,True,0,0,0,0
202548.pdf,202,ok,4660735,Adobe PDF Library 7.0,Adobe InDesign CS2 (4.0.4),2006-10-25,0,,,False,False,True,0,0,0,0
202549.pdf,202,ok,252505,AFPL Ghostscript 7.0,(Microsoft Word: LaserWriter 8 8.7),,0,,,False,True,True,0,0,0,0
202550.pdf,202,ok,107217,Acrobat Distiller 5.0 (Windows),ADOBEPS4.DRV Version 4.50,2002-09-17,0,,,False,True,True,0,0,0,0
202551.pdf,202,ok,54194,Acrobat PDFWriter 3.02 for Windows NT,,2000-09-26,0,,,False,True,True,0,0,0,0
202552.pdf,202,ok,261384,Acrobat Distiller 4.05 for Macintosh,QuarkXPressª 4.11: LaserWriter 8 8.7,2001-09-17,0,,,False,True,True,0,0,0,0
202553.pdf,202,ok,175977,ScanSoft PDF Create! 3,Microsoft Word - Crack Cocaine.11-13-07,2007-11-14,4,2,,False,True,True,0,0,0,0
202554.pdf,202,ok,59177,Acrobat PDFWriter 3.03 for Windows,Acrobat Capture Server 2.01,,1,,,False,True,True,0,0,0,0
202555.pdf,202,ok,73866,Acrobat Distiller 4.0 for Windows,Microsoft Word 9.0,2001-07-26,0,,,False,True,True,0,0,0,0
202557.pdf,202,ok,158224,Acrobat Distiller 8.0.0 (Windows),PScript5.dll Version 5.2.2,2009-01-15,3,12,,False,True,True,0,0,0,0
202558.pdf,202,ok,4695,Data Dynamics ActiveReports (tm) for .NET,Data Dynamics ActiveReports (tm) for .NET,2009-01-30,1,43,,False,False,True,0,0,0,0
202559.pdf,202,ok,97732,APSetDocInfo 1.9 Solaris SPDF_1086 Aug  7 2003,,2002-10-28,4,757,,False,False,True,0,2,0,2
202560.pdf,202,ok,43081,Acrobat Distiller Command 3.01 for Solaris 2.3 and later (SPARC),Windows NT 4.0,,1,,,False,True,True,0,0,0,0
202561.pdf,202,ok,18115,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2005-04-29,0,,,False,True,True,0,0,0,0
202562.pdf,202,ok,1314440,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2004-07-01,0,,,False,True,True,0,0,0,0
202563.pdf,202,ok,101788,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2004-07-02,1,3,,False,True,True,0,0,0,0
202564.pdf,202,ok,92199,Acrobat PDFWriter 4.05 for Windows NT,Word Pro - [05-7-USCC-cover.lwp],2005-07-13,2,7,,False,True,True,0,0,0,0
202565.pdf,202,ok,269499,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2003-09-09,1,761,,False,True,True,0,2,0,2
202566.pdf,202,ok,31017,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-04-16,0,,,False,True,True,0,0,0,0
202567.pdf,202,ok,57684,Acrobat PDFWriter 4.05 for Windows NT,CH3135AsparagusVoluntary.doc - Microsoft Word,2004-01-05,2,6,,False,True,True,0,0,0,0
202568.pdf,202,ok,41877,Acrobat Distiller 6.0 (Windows),PageMaker 7.0,2005-06-06,0,,,False,True,True,0,0,0,0
202569.pdf,202,ok,5002123,Acrobat PDFWriter 3.0.1 for Power Macintosh,Microsoft PowerPoint,1999-12-21,0,,,False,True,True,0,0,0,0
202743.pdf,202,ok,1167048,dvips + AFPL Ghostscript 8.11,LaTeX with hyperref and prosper packages,2006-03-03,0,,,False,False,True,0,0,0,0
202744.pdf,202,ok,56440,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2005-02-15,0,,,False,True,True,0,0,0,0
202745.pdf,202,ok,845592,Acrobat Distiller 4.05 for Sparc Solaris,,2006-04-13,3,98,,False,True,True,0,2,0,2
202746.pdf,202,ok,580944,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2002-12-05,0,,,False,True,True,0,0,0,0
202747.pdf,202,ok,144091,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2005-08-31,1,386,,False,True,True,0,2,0,2
202748.pdf,202,ok,572177,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for PowerPoint,2007-07-20,0,,,False,True,True,0,0,0,0
202749.pdf,202,ok,754262,GNU Ghostscript 7.07,,,1,,,False,False,True,0,0,0,0
202750.pdf,202,ok,1041441,AFPL Ghostscript 7.0,dvips(k) 5.86 Copyright 1999 Radical Eye Software,,0,,,False,False,True,0,0,0,0
202751.pdf,202,ok,1136913,AFPL Ghostscript 7.0,dvips(k) 5.86 Copyright 1999 Radical Eye Software,,0,,,False,False,True,0,0,0,0
202752.pdf,202,ok,309593,ESP Ghostscript 815.03,,2008-05-27,0,,,False,False,True,0,0,0,0
202895.pdf,202,ok,467578,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 for Word,2003-12-30,9,1,,False,True,True,0,0,0,0
202896.pdf,202,ok,1011321,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2004-08-23,4,11,,False,True,True,0,0,0,0
202902.pdf,202,ok,37992,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for Word,2006-08-31,0,,,False,True,True,0,0,0,0
202905.pdf,202,ok,481454,Acrobat Distiller 3.0 for Power Macintosh,Adobe PageMaker 6.5,1997-06-04,0,,,False,True,True,0,0,0,0
202943.pdf,202,ok,948946,Acrobat PDFWriter 4.0 for Windows,Microsoft Word ,2003-02-04,1,914,,False,True,True,0,2,0,2
202944.pdf,202,ok,19180,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2008-09-08,0,,,False,True,True,0,0,0,0
202946.pdf,202,ok,944428,Acrobat PDFWriter 4.0 for Windows,Microsoft Word ,2003-01-30,0,,,False,True,True,0,0,0,0
202947.pdf,202,ok,20219,Corel PDF Engine Version 10.517,Print Server 100,2006-05-25,0,,,False,False,True,0,0,0,0
202948.pdf,202,ok,497620,Acrobat Distiller 4.05 for Windows,,2003-02-04,0,,,False,True,True,0,0,0,0
202949.pdf,202,ok,251855,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2006-06-19,11,9,,False,True,True,0,0,0,0
202950.pdf,202,ok,33169,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2,2007-01-30,3,6,,False,True,True,0,0,0,0
202951.pdf,202,ok,155505,Acrobat Distiller 3.0 for Power Macintosh,QuarkXPress(R) 3.32,1997-06-06,0,,,False,True,True,0,0,0,0
202952.pdf,202,ok,988250,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2,2007-12-17,0,,,False,True,True,0,0,0,0
202953.pdf,202,ok,54344,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2006-09-12,2,1769,,False,True,True,0,2,0,2
202954.pdf,202,ok,74909,Corel PDF Engine Version 10.990,Print Server 100,2005-08-26,7,1129,,False,False,True,0,2,0,2
202955.pdf,202,ok,48678,Acrobat Distiller 5.0.5 (Windows),ACOMP.exe   WinVer 1c15  Aug 31 2005,2008-09-30,11,0,,False,True,True,0,0,0,0
202956.pdf,202,ok,222689,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2008-11-17,1,70,,False,True,True,0,2,0,2
202957.pdf,202,ok,1175425,,ESRI ArcMap 9.2.2.1350,2007-07-19,5,28,,False,False,True,0,0,0,0
202958.pdf,202,ok,51412,Acrobat PDF Writer 1.0 for Macintosh ,QuarkXPress™,,0,,,False,True,True,0,0,0,0
202959.pdf,202,ok,86883,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2007-02-20,0,,,False,True,True,0,0,0,0
202960.pdf,202,ok,126630,Acrobat Distiller 5.0 (Windows),Adobe PageMaker 6.52,2003-02-05,0,,,False,True,True,0,0,0,0
202961.pdf,202,ok,3341571,Acrobat Distiller 7.0.5 (Windows),,2007-06-07,2,13,,False,True,True,0,0,0,0
202962.pdf,202,ok,551270,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2.2,2006-06-22,0,,,False,True,True,0,0,0,0
202963.pdf,202,ok,13969,www.inputsolutions.com,"Input Solutions, Inc.",2004-04-22,0,,,False,False,True,0,0,0,0
202964.pdf,202,ok,24386,Acrobat Net Distiller 1.0 for Windows,,1998-05-20,4,1,,False,True,True,0,0,0,0
202965.pdf,202,ok,5068322,Mac OS X 10.4.8 Quartz PDFContext,,2006-10-18,0,,,False,False,True,0,0,0,0
202966.pdf,202,ok,90238,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2006-01-11,0,,,False,True,True,0,0,0,0
202967.pdf,202,ok,63371,Acrobat PDFWriter 5.0 for Windows NT,Poverty.doc - Microsoft Word,2007-08-03,0,,,False,True,True,0,0,0,0
202968.pdf,202,ok,93039,Acrobat Distiller 4.05 for Windows,,2001-02-28,0,,,False,True,True,0,0,0,0
202969.pdf,202,ok,399851,Acrobat Distiller 8.0.0 (Windows),PScript5.dll Version 5.2,2008-11-06,1,8416,,False,True,True,0,2,0,2
202970.pdf,202,ok,8152,Acrobat PDFWriter 5.0 for Windows NT,das neue Botschaftsgebaeude.doc - Microsoft Word,2004-08-30,0,,,False,True,True,0,0,0,0
202971.pdf,202,ok,2123511,Acrobat Distiller 3.01 for Windows,FrameMaker 5.5.2L11a,1999-04-19,0,,,False,True,True,0,0,0,0
202972.pdf,202,ok,940084,Acrobat Distiller 5.0.5 (Windows),Adobe PageMaker 7.0,2006-08-21,0,,,False,True,True,0,0,0,0
202973.pdf,202,ok,2791376,,,2006-02-16,0,,,False,False,True,0,0,0,0
202974.pdf,202,ok,5950720,Pixel Translations (PIXPDF Ver.4.2.48),,2002-02-26,0,,,False,False,True,0,0,0,0
202975.pdf,202,ok,55125,Acrobat Distiller 4.0 for Windows,,2002-10-31,22,1,,False,True,True,0,0,0,0
202986.pdf,202,ok,62120,Acrobat Distiller 3.01 for Power Macintosh,Adobe PageMaker 6.52,1998-07-13,0,,,False,True,True,0,0,0,0
202997.pdf,202,ok,925757,Acrobat PDFWriter 3.0 for Windows,Capture Reviewer 2.01,,18,,,False,True,True,0,0,0,0
