arm,is_forgery,doc_type,file,n_revisions,modified_after_creation,n_fonts,flagged
genuine,False,letter,genuine/letters/letter_602.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_603.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_604.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_605.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_606.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_607.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_608.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_609.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_610.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_611.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_612.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_613.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_614.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_615.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_616.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_617.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_618.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_619.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_620.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_621.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_622.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_623.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_624.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_625.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_626.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_627.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_628.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_629.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_630.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_631.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_632.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_633.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_634.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_635.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_636.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_637.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_638.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_639.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_640.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_641.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_642.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_643.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_644.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_645.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_646.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_647.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_648.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_649.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_650.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_651.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_652.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_653.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_654.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_655.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_656.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_657.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_658.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_659.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_660.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_661.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_662.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_663.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_664.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_665.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_666.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_667.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_668.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_669.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_670.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_671.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_672.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_673.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_674.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_675.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_676.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_677.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_678.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_679.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_680.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_681.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_682.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_683.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_684.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_685.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_686.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_687.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_688.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_689.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_690.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_691.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_692.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_693.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_694.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_695.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_696.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_697.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_698.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_699.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_700.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_701.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_702.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_703.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_704.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_705.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_706.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_707.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_708.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_709.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_710.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_711.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_712.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_713.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_714.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_715.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_716.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_717.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_718.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_719.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_720.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_721.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_722.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_723.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_724.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_725.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_726.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_727.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_728.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_729.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_730.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_731.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_732.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_733.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_734.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_735.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_736.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_737.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_738.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_739.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_740.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_741.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_742.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_743.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_744.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_745.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_746.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_747.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_748.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_749.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_750.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_751.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_752.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_753.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_754.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_755.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_756.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_757.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_758.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_759.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_760.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_761.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_762.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_763.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_764.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_765.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_766.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_767.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_768.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_769.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_770.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_771.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_772.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_773.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_774.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_775.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_776.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_777.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_778.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_779.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_780.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_781.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_782.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_783.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_784.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_785.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_786.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_787.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_788.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_789.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_790.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_791.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_792.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_793.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_794.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_795.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_796.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_797.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_798.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_799.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_800.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_801.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_802.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_803.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_804.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_805.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_806.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_807.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_808.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_809.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_810.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_811.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_812.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_813.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_814.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_815.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_816.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_817.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_818.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_819.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_820.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_821.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_822.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_823.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_824.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_825.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_826.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_827.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_828.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_829.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_830.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_831.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_832.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_833.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_834.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_835.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_836.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_837.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_838.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_839.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_840.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_841.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_842.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_843.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_844.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_845.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_846.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_847.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_848.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_849.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_850.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_851.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_852.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_853.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_854.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_855.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_856.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_857.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_858.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_859.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_860.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_861.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_862.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_863.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_864.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_865.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_866.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_867.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_868.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_869.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_870.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_871.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_872.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_873.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_874.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_875.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_876.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_877.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_878.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_879.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_880.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_881.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_882.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_883.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_884.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_885.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_886.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_887.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_888.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_889.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_890.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_891.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_892.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_893.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_894.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_895.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_896.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_897.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_898.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_899.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_900.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_901.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_902.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_903.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_904.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_905.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_906.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_907.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_908.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_909.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_910.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_911.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_912.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_913.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_914.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_915.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_916.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_917.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_918.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_919.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_920.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_921.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_922.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_923.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_924.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_925.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_926.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_927.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_928.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_929.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_930.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_931.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_932.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_933.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_934.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_935.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_936.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_937.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_938.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_939.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_940.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_941.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_942.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_943.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_944.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_945.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_946.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_947.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_948.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_949.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_950.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_951.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_952.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_953.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_954.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_955.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_956.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_957.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_958.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_959.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_960.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_961.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_962.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_963.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_964.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_965.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_966.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_967.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_968.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_969.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_970.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_971.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_972.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_973.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_974.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_975.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_976.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_977.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_978.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_979.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_980.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_981.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_982.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_983.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_984.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_985.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_986.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_987.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_988.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_989.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_990.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_991.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_992.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_993.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_994.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_995.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_996.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_997.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_998.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_999.pdf,1,False,3,False
genuine,False,medical,genuine/medicals/medical_001.pdf,1,False,3,False
genuine,False,medical,genuine/medicals/medical_002.pdf,1,False,2,False
genuine,False,medical,genuine/medicals/medical_003.pdf,1,False,2,False
genuine,False,medical,genuine/medicals/medical_004.pdf,1,False,3,False
genuine,False,medical,genuine/medicals/medical_005.pdf,1,False,2,False
genuine,False,medical,genuine/medicals/medical_006.pdf,1,False,3,False
genuine,False,medical,genuine/medicals/medical_007.pdf,1,False,3,False
genuine,False,medical,genuine/medicals/medical_008.pdf,1,False,2,False
genuine,False,medical,genuine/medicals/medical_009.pdf,1,False,3,False
genuine,False,medical,genuine/medicals/medical_010.pdf,1,False,2,False
genuine,False,medical,genuine/medicals/medical_011.pdf,1,False,3,False
genuine,False,medical,genuine/medicals/medical_012.pdf,1,False,2,False
genuine,False,medical,genuine/medicals/medical_013.pdf,1,False,3,False
genuine,False,medical,genuine/medicals/medical_014.pdf,1,False,2,False
genuine,False,medical,genuine/medicals/medical_015.pdf,1,False,3,False
genuine,False,medical,genuine/medicals/medical_016.pdf,1,False,3,False
genuine,False,medical,genuine/medicals/medical_017.pdf,1,False,3,False
genuine,False,medical,genuine/medicals/medical_018.pdf,1,False,3,False
genuine,False,medical,genuine/medicals/medical_019.pdf,1,False,2,False
genuine,False,medical,genuine/medicals/medical_020.pdf,1,False,2,False
genuine,False,medical,genuine/medicals/medical_021.pdf,1,False,2,False
genuine,False,medical,genuine/medicals/medical_022.pdf,1,False,2,False
genuine,False,medical,genuine/medicals/medical_023.pdf,1,False,3,False
genuine,False,medical,genuine/medicals/medical_024.pdf,1,False,2,False
